essay_id_num,Student_ID,course_discipline,Upload_survey_Q1,Upload_survey_Q2,Upload_survey_Q3,Upload_survey_Q4,Upload_survey_Q5,Ufeat_system_4_NonGen_Fr1000_words,Ufeat_system_4_NonGen_prop_sent,Ufeat_verb_metaphor_raw_count,Ufeat_proportion_verb_metaphor,Ufeat_log_1000_proportion_verb_metaphor,Ufeat_uv_ArgNar,Ufeat_uv_ArgNarGeneralPronouns,Ufeat_uv_General,Ufeat_uv_Pronouns,Ufeat_avgPosETSL,Ufeat_avgNegETSL,Ufeat_avgSaturationETSL,Ufeat_avgPosVADER,Ufeat_avgNegVADER,Ufeat_avgSaturationVADER,Ufeat_max_lsa5,Ufeat_VocabularyRichness3,Ufeat_COLPREP,Ufeat_DIS_COH,Ufeat_GRAMMATICALITY,Ufeat_GUMS101,Ufeat_GUMS102,Ufeat_GUMS103,Ufeat_GUMS104,Ufeat_GUMS105,Ufeat_GUMS106,Ufeat_GUMS107,Ufeat_GUMS108,Ufeat_GUMS109,Ufeat_GUMS201,Ufeat_GUMS202,Ufeat_GUMS203,Ufeat_GUMS204,Ufeat_GUMS205,Ufeat_GUMS206,Ufeat_GUMS207,Ufeat_GUMS208,Ufeat_GUMS209,Ufeat_GUMS210,Ufeat_GUMS301,Ufeat_GUMS302,Ufeat_GUMS303,Ufeat_GUMS304,Ufeat_GUMS305,Ufeat_GUMS306,Ufeat_GUMS307,Ufeat_GUMS308,Ufeat_GUMS309,Ufeat_GUMS310,Ufeat_GUMS311,Ufeat_GUMS312,Ufeat_GUMS401,Ufeat_GUMS402,Ufeat_GUMS403,Ufeat_GUMS404,Ufeat_GUMS405,Ufeat_GUMS406,Ufeat_GUMS501,Ufeat_GUMS502,Ufeat_GUMS503,Ufeat_GUMS504,Ufeat_GUMS505,Ufeat_GUMS506,Ufeat_LOGDTA,Ufeat_LOGDTU,Ufeat_SVF,Ufeat_WORDLN_2,Ufeat_k,Ufeat_m,Ufeat_m_minus_k,Ufeat_m_minus_k_over_n,Ufeat_sentences_between_m_and_k,Ufeat_paragraphs_between_m_and_k,Ufeat_TopicDev_largestElabTopic_4.5,Ufeat_TopicDev_largestElabTopic_4.5_logFr1000,Ufeat_Sources,Ufeat_Sources_norm,Ufeat_claims,Ufeat_claims_agnostic,Ufeat_claims_agnostic_norm,Ufeat_claims_boost,Ufeat_claims_boost_norm,Ufeat_claims_hedge,Ufeat_claims_hedge_norm,Ufeat_claims_norm,Ufeat_complex_clauses,Ufeat_complex_clauses_norm,Ufeat_contractions,Ufeat_contractions_norm,Ufeat_gum_errors,Ufeat_gum_errors_norm,Ufeat_pronouns,Ufeat_pronouns_norm,Ufeat_section_and_citation_headers,Ufeat_section_and_citation_headers_norm,Ufeat_sentence_count,Ufeat_sentence_count_norm,Ufeat_transition_terms,Ufeat_transition_terms_norm,Ufeat_typestokens,Ufeat_unnecessary_words,Ufeat_unnecessary_words_norm,Ufeat_verb_choice,Ufeat_verb_choice_norm,Ufeat_word_count,GenreAnnotation_External_Sources_Required,GenreAnnotation_Source_Use,GenreAnnotation_Genre_Classification_Bin,GenreAnnotation_Writing_Aim,GenreAnnotation_Annotator,GenreAnnotation_Version
WS0420_U1,WS0420,English,No one helped me,Somewhat,1,1,"I handwrote the assignment first, then I typed it onto an electronic device (such as computer, tablet, or phone).",6.421459025,0.538461538,1,0.04,3.713572067,2.773813818,1.036914362,2.058903187,1.028721216,0.13498795,0.03649789,0.17148584,0.005168776,-0.010654008,0.015822785,0.98283,0.291783001,0.731285085,-0.239753151,3.087887631,0.811826201,0.976089803,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,41.15062964,0,0,0,0,1,2,0,11,0,0,0,3.858622229,1.609437912,3.407079717,4.801687764,2,228,226,0.872586873,13,1,8,1.503627702,0,0,14,6,0.023166023,8,0.030888031,0,0,0.054054054,4,0.015444015,0,0,4,0.015444015,9,0.034749035,0,0,14,0.054054054,17,0.065637066,0.513513514,1,0.003861004,0,0,259,,No,3,Reflect,Annotator3,Final
WS0420_U2,WS0420,English,A tutor,A lot,1,1,I completed the assignment on a laptop or desktop computer.,6.61526756,0.784313725,7,0.058823529,4.091399052,3.07286799,1.010504138,3.259752156,1.000781152,0.109669435,0.107308155,0.21697759,0.038132095,-0.060397317,0.098529412,0.98223,0.529839857,0.677253042,-1.078030209,2.888572599,5.673145318,4.922340767,0,0,0,0,2,0,1,0,1,1,0,0,2,0,0,0,0,9,0,0,0,1,0,3,0,0,0,0,3,121.4836712,0,0,6,0,4,1,4,44,0,2,0,4.225790448,2.63905733,3.593478488,4.885177453,15,926,911,0.836547291,45,0,18,1.243755298,5,0.004591368,56,47,0.043158861,6,0.005509642,3,0.002754821,0.051423324,20,0.018365473,5,0.004591368,12,0.011019284,56,0.051423324,1,0.000918274,62,0.056932966,39,0.035812672,0.347107438,0,0,3,0.002754821,1089,,Yes,2,Inform/Explore,Annotator3,Final
WS0420_U3,WS0420,English,No one helped me,A little,1,1,I completed the assignment on a laptop or desktop computer.,5.121977881,0.125,1,0.041666667,3.753417975,2.69030703,1.119941033,1.99599263,1.059882864,0.162708935,0.070882937,0.233591871,0.068402778,-0.020486111,0.088888889,0.74965,0.248073409,0.736958042,0.076284197,2.979584814,0.481478657,1.283311236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.53133614,0,0,0,0,0,3,0,4,0,1,0,3.576550269,1.386294361,1.931219456,4.685314685,13,127,114,0.703703704,5,0,4,1.409787061,0,0,8,7,0.043209877,1,0.00617284,0,0,0.049382716,2,0.012345679,0,0,2,0.012345679,6,0.037037037,0,0,9,0.055555556,8,0.049382716,0.555555556,0,0,1,0.00617284,162,,No,2,Inform/Explore,Annotator3,Draft
WS0421_U1,WS0421,English,No one helped me,A lot,1,1,I completed the assignment on a laptop or desktop computer.,6.683410026,0.79245283,7,0.0625,4.151039906,3.136152347,0.993599203,3.268647071,0.9955663,0.114707964,0.074183307,0.18888027,0.017629263,-0.02249725,0.040126513,1,0.459379195,0.579323529,0.225427053,2.723550058,8.748600366,3.818301968,0,2,1,0,1,0,3,4,6,2,0,0,1,0,1,0,0,14,0,0,0,1,1,2,0,0,0,0,1,109.9319397,0,0,5,0,1,1,5,44,0,3,0,4.2385559,2.564949357,4.351802258,5.173140954,34,944,910,0.890410959,50,0,24,1.388871124,5,0.004892368,39,30,0.029354207,5,0.004892368,4,0.003913894,0.03816047,15,0.014677104,6,0.005870841,32,0.031311155,49,0.047945205,1,0.000978474,60,0.058708415,35,0.034246575,0.386497065,1,0.000978474,1,0.000978474,1022,,Yes,1,Persuade,Annotator3,Final
WS0421_U2,WS0421,English,No one helped me,A lot,1,1,I completed the assignment on a tablet (such as an iPad).,6.108759659,0.363636364,3,0.125,4.836281907,2.378197756,1.252852249,2.116551838,1.284248836,0.119385418,0.048939248,0.168324666,0.015710383,-0.010928962,0.026639344,0.78692,0.095661473,0.506257473,0.040209439,3.173674422,1.319116903,0.587907539,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26.92968055,0,0,0,0,0,2,0,7,0,2,0,3.823191792,1.386294361,3.404935678,4.387978142,1,142,141,0.687804878,8,1,4,1.312012139,0,0,10,8,0.03902439,0,0,2,0.009756098,0.048780488,6,0.029268293,2,0.009756098,3,0.014634146,6,0.029268293,0,0,12,0.058536585,13,0.063414634,0.497560976,0,0,0,0,205,,No,2,Inform/Explore,Annotator3,Final
WS0421_U3,WS0421,English,No one helped me,A lot,1,1,I completed the assignment on a phone (such as an iPhone or Android).,6.608643051,0.727272727,4,0.08,4.394449155,2.512807107,3.296929169,2.91460589,3.44097172,0.104644746,0.031364469,0.136009214,0.022252747,-0.006043956,0.028296703,0.93509,0.261462834,0.715686107,-0.431175763,2.833263098,6.3114114,0.672546917,0,2,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,32.24063412,0,0,0,0,0,1,4,26,0,2,0,3.485427116,2.397895273,3.694838732,5,3,92,89,0.211904762,29,8,4,1.022172979,1,0.002380952,10,8,0.019047619,1,0.002380952,1,0.002380952,0.023809524,10,0.023809524,1,0.002380952,8,0.019047619,51,0.121428571,1,0.002380952,41,0.097619048,18,0.042857143,0.435714286,1,0.002380952,2,0.004761905,420,,Yes,3,Reflect,Annotator3,Final
WS0423_U1,WS0423,English,No one helped me,Somewhat,1,1,I completed the assignment on a laptop or desktop computer.,6.359292543,0.52173913,2,0.060606061,4.120760252,2.832119952,1.005494549,2.5877727,0.999189242,0.076642556,0.120566606,0.197209162,0.013924051,-0.064810127,0.078734177,0.91503,0.440565654,0.594547537,0.297551607,2.716367826,3.205135299,0.427083285,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,3,49.54188657,0,0,0,0,0,2,4,15,0,2,0,3.411401552,2.564949357,3.982355812,5.134517766,3,395,392,0.873051225,26,5,10,1.366828388,0,0,21,9,0.020044543,3,0.006681514,9,0.020044543,0.046770601,6,0.013363029,3,0.006681514,12,0.026726058,12,0.026726058,0,0,28,0.062360802,15,0.033407572,0.4922049,0,0,0,0,449,,No,2,Inform/Explore,Annotator3,Final
WS0426_U1,WS0426,English,"A parent, brother, sister or other relative",A lot,1,1,"I handwrote the assignment first, then I typed it onto an electronic device (such as computer, tablet, or phone).",6.633575509,0.720430108,17,0.102409639,4.638698174,2.82686875,0.922516975,2.862750058,0.846181708,0.110569586,0.060905442,0.171475028,0.022700965,-0.019099678,0.041800643,1,0.555211781,0.637843415,-0.382935437,2.9136919,15.7501518,3.230571415,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,0,3,11,0,2,0,2,0,0,0,0,0,0,0,197.3558887,0,0,18,0,6,2,7,74,0,8,2,4.451759973,2.890371758,4.399619348,4.956606218,95,1093,998,0.573563218,51,0,16,1.008404367,7,0.004022989,57,42,0.024137931,8,0.004597701,7,0.004022989,0.032758621,34,0.01954023,2,0.001149425,15,0.00862069,63,0.036206897,1,0.000574713,110,0.063218391,45,0.025862069,0.314367816,5,0.002873563,6,0.003448276,1740,,Yes,1,Persuade,Annotator3,Final
WS0426_U2,WS0426,English,,,#NULL!,#NULL!,,6.61034488,0.808823529,19,0.231707317,5.449781514,2.91453885,1.146049972,3.246072902,1.115874225,0.100971019,0.044229507,0.145190446,0.011063508,-0.005796371,0.016859879,1,0.643934992,0.789231368,-0.602669899,3.005394779,15.85764641,4.017627184,0,1,0,0,0,0,0,1,7,0,0,0,2,0,0,0,1,7,0,5,1,1,0,2,0,0,0,0,8,153.4707205,0,0,23,0,4,2,5,58,0,2,1,4.253584312,2.63905733,4.15087732,5.409137056,5,921,916,0.79721497,79,0,45,1.603842266,0,0,23,18,0.015665796,4,0.003481288,1,0.000870322,0.020017406,15,0.01305483,3,0.002610966,51,0.044386423,18,0.015665796,0,0,84,0.07310705,21,0.018276762,0.374238468,1,0.000870322,0,0,1149,,Yes,1,Persuade,Annotator3,Final
WS0426_U3,WS0426,English,,,#NULL!,#NULL!,,6.489120497,0.634146341,5,0.069444444,4.254824377,3.216211183,1.123531863,3.474193056,1.3318966,0.115690455,0.04785545,0.163545904,0.024334898,-0.014397496,0.038732394,0.93555,0.408000956,0.6774755,-0.588629025,2.970848314,5.314663457,2.689351641,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,58.38906398,0,0,0,0,1,0,3,29,0,9,0,4.248495242,2.197224577,4.003931477,4.825396825,19,674,655,0.909722222,42,0,19,1.437574414,0,0,23,14,0.019444444,5,0.006944444,4,0.005555556,0.031944444,12,0.016666667,2,0.002777778,9,0.0125,28,0.038888889,0,0,46,0.063888889,15,0.020833333,0.416666667,3,0.004166667,2,0.002777778,720,,Yes,2,Inform/Explore,Annotator3,Final
WS0428_U1,WS0428,English,No one helped me,Somewhat,1,1,I completed the assignment on a laptop or desktop computer.,6.391818213,0.541666667,6,0.077922078,4.36846101,3.060893248,0.971914315,3.289980668,0.91546542,0.067647324,0.047088438,0.114735762,0.005338809,-0.020225873,0.025564682,0.61025,0.340351393,0.537635594,-0.483404402,2.802780202,1.655291243,1.830188414,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,2,41.8761392,0,0,0,0,1,0,2,16,0,6,0,4.223700583,1.945910149,3.934366285,4.874476987,38,541,503,0.92804428,24,0,17,1.51007982,0,0,13,11,0.020295203,1,0.001845018,1,0.001845018,0.02398524,7,0.012915129,2,0.003690037,8,0.014760148,49,0.090405904,0,0,27,0.049815498,18,0.033210332,0.446494465,0,0,0,0,542,,Yes,2,Inform/Explore,Annotator3,Draft
WS0428_U2,WS0428,English,No one helped me,Somewhat,1,1,I completed the assignment on a laptop or desktop computer.,6.75967365,0.772727273,6,0.065934066,4.203708044,3.422475486,1.382504838,3.46736131,1.322946578,0.095352546,0.122944151,0.218296697,0.009890511,-0.072992701,0.082883212,0.89231,0.36628194,0.621952394,-0.329231263,3.081949751,6.198642444,2.897766039,0,5,0,0,0,0,1,1,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,5,71.57035141,0,0,0,0,1,0,3,37,0,4,0,4.318968499,2.197224577,4.228518559,4.924556213,2,670,668,0.857509628,45,6,21,1.446500477,0,0,37,22,0.028241335,5,0.006418485,10,0.01283697,0.047496791,11,0.014120668,9,0.011553273,22,0.028241335,54,0.069319641,0,0,50,0.064184852,25,0.032092426,0.367137356,0,0,5,0.006418485,779,,Yes,2,Inform/Explore,Annotator3,Final
WS0428_U3,WS0428,English,A teacher,Somewhat,1,1,"I handwrote the assignment first, then I typed it onto an electronic device (such as computer, tablet, or phone).",6.703034468,0.75,5,0.096153846,4.576295765,3.286768533,1.351238973,3.342144397,1.116857869,0.108319157,0.02917444,0.137493598,0.025886194,-0.004337687,0.030223881,0.99188,0.104899799,0.738878883,-0.329231462,3.000026972,4.792677907,1.051107817,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,4,0,0,0,0,1,69.45101132,0,0,7,0,0,0,5,32,0,3,0,3.793614774,2.48490665,4.653681526,4.551594747,68,467,399,0.675126904,34,0,11,1.292533425,0,0,13,11,0.018612521,1,0.001692047,1,0.001692047,0.021996616,7,0.011844332,3,0.005076142,18,0.030456853,25,0.042301184,1,0.001692047,47,0.079526227,18,0.030456853,0.387478849,0,0,0,0,591,,Yes,2,Inform/Explore,Annotator3,Final
WS0429_U1,WS0429,English,,,#NULL!,#NULL!,,0,0,1,0.04,3.713572067,2.477288928,0.68549211,1.92616345,0.523232988,0.093194793,0.061919404,0.155114197,0.012865497,-0.019152047,0.032017544,0,0.264365201,0.591780952,0.127202054,2.943462055,0.808877978,0.900111398,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.86385251,0,0,0,0,0,4,0,1,0,1,0,4.025351691,1.098612289,3.61945162,4.791666667,93,191,98,0.497461929,2,0,7,1.562685277,0,0,14,12,0.060913706,1,0.005076142,1,0.005076142,0.07106599,2,0.010152284,1,0.005076142,2,0.010152284,3,0.015228426,0,0,7,0.035532995,8,0.040609137,0.538071066,0,0,0,0,197,,No,2,Inform/Explore,Annotator3,Final
WS0429_U2,WS0429,English,,,#NULL!,#NULL!,,6.467476874,0.565217391,11,0.234042553,5.459766575,3.095269982,1.131260086,2.951573367,1.354664078,0.091206918,0.166800633,0.258007551,0.029475703,-0.084462916,0.113938619,0.95082,0.379613832,0.627621964,-0.37610496,2.914783776,2.374761389,1.224809592,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56.66212805,0,0,0,0,0,3,4,15,0,1,0,3.56052942,2.397895273,3.729511382,4.84754522,22,427,405,0.904017857,25,0,10,1.36775515,0,0,23,11,0.024553571,4,0.008928571,8,0.017857143,0.051339286,5,0.011160714,4,0.008928571,6,0.013392857,6,0.013392857,0,0,28,0.0625,9,0.020089286,0.453125,1,0.002232143,2,0.004464286,448,,No,2,Inform/Explore,Annotator3,Final
WS0429_U3,WS0429,English,,,#NULL!,#NULL!,,6.703807408,0.806451613,15,0.105633803,4.669400561,3.046145366,0.819289219,2.789717916,0.868794704,0.132181677,0.065306427,0.197488104,0.017354865,-0.020645953,0.038000818,0.8862,0.617554617,0.604538987,-0.475722431,2.839461268,11.13980744,4.803473274,0,0,0,0,3,0,1,0,7,0,0,0,1,0,0,0,0,9,1,0,0,1,0,0,0,0,0,0,4,172.2400337,0,0,9,0,0,0,5,53,0,4,0,4.535077809,2.564949357,4.761337267,5.423267327,17,1244,1227,0.854456825,51,0,39,1.449613748,4,0.002785515,42,29,0.020194986,10,0.006963788,3,0.002089136,0.029247911,29,0.020194986,5,0.003481894,18,0.012534819,49,0.034122563,1,0.000696379,78,0.054317549,30,0.020891365,0.36908078,0,0,3,0.002089136,1436,,Yes,1,Persuade,Annotator3,Final
WS0430_U1,WS0430,English,No one helped me,Somewhat,1,1,I completed the assignment on a laptop or desktop computer.,6.650010397,0.755102041,7,0.069306931,4.252870381,3.279537826,3.639587859,3.486156022,3.496779326,0.085306666,0.046354357,0.131661024,0.016065389,-0.009075536,0.025140924,0.94543,0.192510544,0.671941297,-0.299774064,2.844428534,8.624282449,4.947281409,0,3,0,0,1,0,1,1,5,0,0,0,0,0,0,0,0,3,1,3,0,1,0,1,1,0,0,0,1,96.82802608,0,0,6,0,2,0,4,40,0,3,2,4.475061501,2.302585093,4.119129813,4.461275626,5,964,959,0.93927522,56,8,19,1.292460024,2,0.001958864,35,26,0.02546523,2,0.001958864,7,0.006856024,0.034280118,15,0.014691479,1,0.000979432,19,0.018609207,94,0.092066601,1,0.000979432,57,0.05582762,25,0.024485798,0.354554358,2,0.001958864,2,0.001958864,1021,,Yes,3,Reflect,Annotator3,Final
WS0430_U3,WS0430,English,,,#NULL!,#NULL!,,6.762120135,0.835443038,22,0.144736842,4.981802544,2.794589566,2.726645227,3.030459332,2.479684986,0.115703988,0.065485229,0.181189217,0.021443228,-0.019784542,0.04122777,1,0.45300199,0.598254127,-0.067510172,2.793678778,13.35544004,5.908124271,1,1,4,0,0,1,4,0,11,1,0,0,1,0,0,0,0,10,1,2,0,2,1,5,0,0,0,1,2,160.8608841,0,0,14,0,2,1,6,70,0,2,0,4.386184645,2.890371758,4.423855652,4.998616874,26,1012,986,0.590772918,85,0,20,1.113382533,6,0.003594967,62,47,0.028160575,8,0.004793289,7,0.004194128,0.037147993,26,0.015578191,4,0.002396645,43,0.02576393,58,0.034751348,1,0.000599161,93,0.055721989,49,0.029358898,0.317555422,0,0,6,0.003594967,1669,,Yes,1,Persuade,Annotator3,Final
WS0431_U1,WS0431,English,Someone else,A lot,1,1,"I handwrote the assignment first, then I typed it onto an electronic device (such as computer, tablet, or phone).",6.477302554,0.666666667,8,0.133333333,4.900324273,3.223679783,2.390503741,3.300317349,1.936408754,0.096053568,0.089886746,0.185748743,0.012021073,-0.049042146,0.061063218,0.90707,0.42329943,0.648644292,0.285208122,2.844029901,2.154435585,1.460328372,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,46.68712002,0,0,0,0,0,2,4,20,0,1,0,3.846271628,2.397895273,4.020724873,4.916504854,2,510,508,0.886561955,28,5,8,1.174978202,0,0,15,9,0.015706806,0,0,6,0.010471204,0.02617801,2,0.003490401,2,0.003490401,5,0.008726003,23,0.040139616,0,0,32,0.055846422,15,0.02617801,0.471204188,0,0,1,0.001745201,573,,No,2,Inform/Explore,Annotator3,Final
WS0431_U2,WS0431,English,No one helped me,A little,1,1,"I handwrote the assignment first, then I typed it onto an electronic device (such as computer, tablet, or phone).",0,0,9,0.391304348,5.972037936,1.948107674,1.320608054,2.368822742,1.284248836,0.140841967,0.098444554,0.23928652,0.053053435,-0.016412214,0.069465649,0.92122,0.021814428,0.704259615,0.424642557,3.08327702,0.560534348,0.16788305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.09930301,0,0,0,0,0,3,0,4,0,2,0,3.075774981,1.791759469,2.73446245,4.407692308,62,93,31,0.216783217,1,0,2,1.175686134,0,0,12,12,0.083916084,0,0,0,0,0.083916084,1,0.006993007,2,0.013986014,0,0,9,0.062937063,0,0,10,0.06993007,4,0.027972028,0.552447552,1,0.006993007,0,0,143,,No,2,Inform/Explore,Annotator3,Final
WS0432_U1,WS0432,English,Someone else,Somewhat,1,1,I completed the assignment on a laptop or desktop computer.,0,0,3,0.142857143,4.968820744,3.059177886,0.660463255,1.925441565,0.479299524,0.104681571,0.028053725,0.132735295,0.013059701,-0.008955224,0.022014925,0,0.26153933,0.606214756,-0.067688119,2.878133678,1.105531164,0.723769334,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,13.58788739,0,0,0,0,0,2,0,4,0,1,0,3.496507561,1.791759469,3.842377988,4.929292929,7,168,161,0.71875,6,1,4,1.275475891,0,0,7,6,0.026785714,0,0,1,0.004464286,0.03125,1,0.004464286,2,0.008928571,7,0.03125,2,0.008928571,0,0,8,0.035714286,7,0.03125,0.625,0,0,1,0.004464286,224,,Yes,2,Inform/Explore,Annotator3,Final
WS0432_U3,WS0432,English,No one helped me,A lot,0,1,I completed the assignment on a laptop or desktop computer.,6.483251779,0.760869565,7,0.047945205,3.890701417,3.296285458,1.098369793,3.237798673,1.032390768,0.110026598,0.089584533,0.199611131,0.011606335,-0.023846154,0.035452489,1,0.46977799,0.639332276,-0.672858326,2.92225925,5.598551427,4.523129128,0,2,1,0,1,0,0,0,6,0,1,0,0,0,0,0,0,6,0,1,0,0,0,4,0,0,0,0,0,144.8817651,0,0,7,0,1,1,5,36,3,1,0,4.442651256,2.564949357,4.081341693,4.939366516,53,1216,1163,0.947068404,50,6,21,1.257702021,0,0,83,62,0.050488599,10,0.008143322,11,0.008957655,0.067589577,27,0.021986971,8,0.006514658,26,0.021172638,60,0.048859935,0,0,52,0.042345277,42,0.034201954,0.323289902,1,0.000814332,8,0.006514658,1228,,Yes,1,Persuade,Annotator3,Final
WS0433_U1,WS0433,English,No one helped me,Somewhat,0,1,I completed the assignment on a laptop or desktop computer.,6.248563011,0.523809524,6,0.117647059,4.776153194,3.30105032,3.332246283,2.995571572,3.49445862,0.130309085,0.018276673,0.148585758,0.045454545,-0.00495338,0.050407925,0.83997,0.117656591,0.521888117,-0.219526414,2.796302664,2.628832457,1.328690353,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,49.59064491,0,0,0,0,0,0,5,13,0,3,0,3.574216546,2.48490665,3.425463658,4.478971963,1,349,348,0.754880694,25,6,7,1.209096115,0,0,17,13,0.028199566,3,0.006507592,1,0.002169197,0.036876356,10,0.021691974,3,0.006507592,13,0.028199566,30,0.065075922,0,0,27,0.05856833,27,0.05856833,0.455531453,1,0.002169197,3,0.006507592,461,,Unsure,3,Reflect,Annotator3,Final
WS0434_U1,WS0434,English,No one helped me,A lot,1,1,I completed the assignment on a laptop or desktop computer.,6.373580572,0.565217391,6,0.066666667,4.21459369,3.193494282,0.950911751,3.151157449,0.874215624,0.115204333,0.112746825,0.227951158,0.038308458,-0.053358209,0.091666667,1,0.301572617,0.598183052,-1.030333099,2.994093431,4.038952455,2.432919861,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65.8181503,0,0,12,0,1,6,3,27,10,0,0,4.201370357,2.197224577,3.455037724,4.708818636,20,649,629,0.915574964,47,4,9,1.149232563,0,0,44,27,0.03930131,9,0.013100437,8,0.011644833,0.064046579,10,0.014556041,10,0.014556041,7,0.010189229,23,0.033478894,0,0,50,0.072780204,13,0.018922853,0.369723435,1,0.001455604,3,0.004366812,687,,Yes,2,Inform/Explore,Annotator3,Final
WS0437_U1,WS0437,English,Someone else,A little,1,1,I completed the assignment on a laptop or desktop computer.,6.32616924,0.653846154,4,0.055555556,4.035223439,3.050698693,1.137802218,3.266299925,1.291250132,0.142979801,0.081070689,0.22405049,0.046480331,-0.03115942,0.077639752,0.8488,0.282418202,0.560842155,-0.422311376,2.880053176,2.334240544,2.088349385,0,1,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,43.25995695,0,0,0,0,0,3,3,17,3,0,0,4.090169191,2.079441542,3.750999389,4.709205021,9,390,381,0.701657459,24,4,10,1.288164377,0,0,41,30,0.055248619,4,0.007366483,7,0.012891344,0.075506446,15,0.027624309,2,0.003683241,10,0.018416206,12,0.022099448,0,0,30,0.055248619,14,0.025782689,0.418047882,3,0.005524862,5,0.009208103,543,,Yes,2,Inform/Explore,Annotator3,Final
WS0437_U4,WS0437,English,,,#NULL!,#NULL!,,6.588937956,0.6875,7,0.094594595,4.560116277,3.391984803,2.281622186,3.362261196,1.745880276,0.107420359,0.074281833,0.181702191,0.015061633,-0.011171032,0.026232666,0.76276,0.46460437,0.552506125,-0.816603008,3.04127591,3.441351433,2.403397519,0,4,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,61.93071404,0,0,0,0,1,2,5,24,0,1,0,3.902749369,2.564949357,4.172921729,4.891304348,1,517,516,0.717663421,36,7,14,1.311149415,0,0,50,34,0.0472879,3,0.004172462,13,0.018080668,0.069541029,14,0.019471488,5,0.006954103,16,0.022253129,42,0.058414465,0,0,39,0.054242003,19,0.026425591,0.408901252,0,0,7,0.009735744,719,,Yes,1,Persuade,Annotator3,Final
WS0438_U1,WS0438,English,No one helped me,Somewhat,0,1,"I handwrote the assignment first, then I typed it onto an electronic device (such as computer, tablet, or phone).",6.443884346,0.56,5,0.06097561,4.126740917,3.345349268,3.532504797,3.42831849,3.568701395,0.116431574,0.062519219,0.178950794,0.027011494,-0.018211207,0.045222701,1,0.099013076,0.566401683,-0.104280067,2.811220111,1.282493866,2.933555593,0,0,0,0,1,0,0,0,3,3,0,0,1,0,0,0,0,1,0,0,0,0,0,7,0,1,0,1,0,52.44888836,0,0,0,0,0,0,3,14,5,3,0,4.465908119,2.079441542,3.442860366,4.015804598,143,404,261,0.34939759,9,0,6,0.955790108,0,0,34,26,0.03480589,7,0.009370817,1,0.001338688,0.045515395,7,0.009370817,7,0.009370817,19,0.025435074,58,0.077643909,0,0,29,0.038821954,13,0.017402945,0.374832664,3,0.004016064,2,0.002677376,747,,No,3,Reflect,Annotator3,Final
WS0439_U1,WS0439,English,No one helped me,Somewhat,0,1,I completed the assignment on a laptop or desktop computer.,6.450278552,0.709677419,8,0.119402985,4.790844326,3.019596002,1.124387458,3.219267984,1.291555117,0.122752194,0.029976668,0.152728861,0.042316258,-0.008407572,0.050723831,0.9443,0.220693785,0.636035714,-0.337819264,3.054727811,5.024225631,1.029301022,0,0,1,1,1,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,37.88283903,0,0,0,0,0,1,4,24,0,2,0,3.70689796,2.397895273,4.458107623,4.790178571,11,203,192,0.365019011,11,0,8,1.209759584,0,0,19,11,0.020912548,5,0.009505703,3,0.005703422,0.036121673,13,0.024714829,10,0.019011407,12,0.022813688,26,0.049429658,1,0.001901141,38,0.072243346,19,0.036121673,0.463878327,0,0,0,0,526,,Yes,2,Inform/Explore,Annotator3,Final
